brokered_by,status, Listing Price ($) , Price per Sqft ,bed,bath,street,city,state,zip_code,House Size (sqft),prev_sold_date,Years Since Last Sale
32597,for_sale," $385,000.00 ", $362.87 ,3,2,1339242,Miami,Florida,33175,1061,,
109138,for_sale," $599,000.00 ", $305.15 ,4,3,102263,Miami,Florida,33184,1963,11/6/17,7
85052,for_sale," $430,000.00 ", $388.44 ,3,2,27681,Miami,Florida,33196,1107,,
103320,for_sale," $283,900.00 ", $232.70 ,2,2,674303,Miami,Florida,33179,1220,7/6/05,19
22611,for_sale," $525,000.00 ", $316.46 ,4,2,1627675,Miami,Florida,33173,1659,3/11/11,14
84926,for_sale," $250,000.00 ", $255.10 ,1,2,1747481,Miami,Florida,33186,980,,
91089,for_sale," $399,000.00 ", $304.58 ,2,3,1528386,Miami,Florida,33173,1310,12/6/19,5
103375,for_sale," $349,900.00 ", $344.05 ,2,2,353203,Miami,Florida,33184,1017,4/25/18,7
87535,for_sale," $833,000.00 ", $256.54 ,5,5,1544745,Miami,Florida,33182,3247,5/7/21,4
109285,for_sale," $150,000.00 ", $250.00 ,1,1,796105,Miami,Florida,33179,600,6/4/21,4
103320,for_sale," $199,900.00 ", $217.99 ,2,2,644418,Miami,Florida,33179,917,3/5/03,22
54224,for_sale," $968,000.00 ", $300.34 ,4,4,364698,Miami,Florida,33175,3223,10/23/18,6
416,for_sale," $645,000.00 ", $363.18 ,4,3,1788425,Miami,Florida,33165,1776,7/20/10,14
35328,for_sale," $269,900.00 ", $273.73 ,2,2,148035,Miami,Florida,33176,986,5/12/05,20
109089,for_sale," $240,000.00 ", $264.90 ,2,2,352251,Miami,Florida,33186,906,,
68429,for_sale," $646,000.00 ", $248.84 ,4,3,414481,Miami,Florida,33196,2596,,
59663,for_sale," $750,000.00 ", $316.06 ,4,4,993054,Miami,Florida,33185,2373,,
30807,for_sale," $749,000.00 ", $423.88 ,3,2,,Miami,Florida,33185,1767,12/1/17,7
54239,for_sale," $615,000.00 ", $322.33 ,4,3,1827401,Miami,Florida,33196,1908,,
77591,for_sale," $139,900.00 ", $174.66 ,1,1,309411,Miami,Florida,33179,801,10/14/05,19
97322,for_sale," $205,000.00 ", $320.81 ,2,1,1726191,Miami,Florida,33184,639,2/7/22,3
58713,for_sale," $325,000.00 ", $295.45 ,2,3,1472530,Miami,Florida,33183,1100,,
109089,for_sale," $1,348,900.00 ", $458.65 ,5,4,227269,Miami,Florida,33183,2941,,
27957,for_sale," $525,000.00 ", $326.09 ,4,2,256342,Miami,Florida,33175,1610,,
64161,for_sale," $290,000.00 ", $165.34 ,3,2,288793,Miami,Florida,33184,1754,,
35182,for_sale," $575,000.00 ", $316.63 ,3,2,1730857,Miami,Florida,33182,1816,6/26/04,20
64123,for_sale," $360,000.00 ", $274.18 ,3,3,189165,Miami,Florida,33175,1313,,
82468,for_sale," $225,000.00 ", $192.31 ,2,2,1438724,Miami,Florida,33183,1170,,
44625,for_sale," $165,000.00 ", $164.67 ,1,2,1239717,Miami,Florida,33179,1002,4/7/14,11
31546,for_sale," $250,000.00 ", $352.11 ,2,1,401087,Miami,Florida,33185,710,,
50644,for_sale," $1,200,000.00 ", $398.41 ,5,4,575329,Miami,Florida,33179,3012,9/21/05,19
20471,for_sale," $219,990.00 ", $270.92 ,2,2,1561361,Miami,Florida,33183,812,,
81066,for_sale," $199,900.00 ", $214.03 ,2,2,347134,Miami,Florida,33183,934,,
20471,for_sale," $729,000.00 ", $252.16 ,5,3,1648579,Miami,Florida,33193,2891,,
34625,for_sale," $650,000.00 ", $335.92 ,4,3,353391,Miami,Florida,33175,1935,,
75850,for_sale," $759,900.00 ", $287.84 ,4,3,464612,Miami,Florida,33185,2640,6/19/18,7
4430,for_sale," $475,000.00 ", $312.09 ,2,2,589495,Miami,Florida,33180,1522,,
9556,for_sale," $189,000.00 ", $238.34 ,1,1,550223,Miami,Florida,33179,793,8/21/15,9
32597,for_sale," $375,000.00 ", $434.03 ,2,2,1274512,Miami,Florida,33175,864,,
9880,for_sale," $532,500.00 ", $293.87 ,3,2,1025168,Miami,Florida,33185,1812,,
98906,for_sale," $349,900.00 ", $219.79 ,3,2,300878,Miami,Florida,33186,1592,,
5097,for_sale," $955,000.00 ", $326.50 ,5,5,372856,Miami,Florida,33175,2925,7/12/18,6
59692,for_sale," $2,950,000.00 "," $1,093.40 ",6,4,592404,Miami,Florida,33180,2698,12/10/21,3
70201,for_sale," $306,000.00 ", $301.48 ,3,1,1386965,Miami,Florida,33175,1015,,
36327,for_sale," $440,000.00 ", $245.81 ,3,3,1736354,Miami,Florida,33193,1790,,
72834,for_sale," $615,000.00 ", $392.47 ,4,2,301282,Miami,Florida,33175,1567,,
83704,for_sale," $289,900.00 ", $267.44 ,3,2,203963,Miami,Florida,33184,1084,,
64161,for_sale," $326,000.00 ", $276.74 ,3,2,1419188,Miami,Florida,33183,1178,,
35208,for_sale," $375,000.00 ", $245.90 ,3,2,665174,Miami,Florida,33179,1525,3/14/19,6
71150,for_sale," $625,000.00 ", $368.95 ,4,3,394796,Miami,Florida,33193,1694,,
70548,for_sale," $525,000.00 ", $377.16 ,3,2,1377594,Miami,Florida,33185,1392,,
106530,for_sale," $599,900.00 ", $323.22 ,3,2,647170,Miami,Florida,33175,1856,,
54234,for_sale," $749,900.00 ", $312.98 ,4,3,178180,Miami,Florida,33165,2396,10/19/12,12
35944,for_sale," $2,555,000.00 ", $681.70 ,4,5,880756,Miami,Florida,33175,3748,1/13/20,5
58713,for_sale," $1,580,000.00 ", $571.64 ,6,4,744548,Miami,Florida,33180,2764,1/4/21,4
64123,for_sale," $435,000.00 ", $342.52 ,3,2,108732,Miami,Florida,33172,1270,9/13/95,29
65542,for_sale," $535,000.00 ", $330.66 ,4,2,1206922,Miami,Florida,33185,1618,,
92635,for_sale," $519,900.00 ", $326.98 ,3,2,,Miami,Florida,33175,1590,,
52850,for_sale," $600,000.00 ", $349.04 ,3,2,,Miami,Florida,33179,1719,11/28/94,30
87164,for_sale," $895,000.00 ", $501.68 ,3,2,758592,Miami,Florida,33180,1784,,
52654,for_sale," $150,000.00 ", $166.11 ,2,2,627077,Miami,Florida,33179,903,12/27/04,20
39996,for_sale," $350,000.00 ", $279.33 ,3,3,104537,Miami,Florida,33172,1253,,
101682,for_sale," $405,000.00 ", $302.24 ,3,2,1524911,Miami,Florida,33173,1340,3/27/17,8
30807,for_sale," $565,000.00 ", $268.66 ,4,3,422483,Miami,Florida,33185,2103,,
53290,for_sale," $485,000.00 ", $307.55 ,2,2,1777309,Miami,Florida,33196,1577,,
22611,for_sale," $700,000.00 ", $264.15 ,4,4,369018,Miami,Florida,33184,2650,,
59663,for_sale," $444,900.00 ", $400.81 ,3,2,1288352,Miami,Florida,33175,1110,,
9556,for_sale," $154,500.00 ", $179.44 ,1,2,,Miami,Florida,33179,861,10/21/14,10
27410,for_sale," $380,000.00 ", $177.16 ,3,3,1712699,Miami,Florida,33193,2145,2/9/22,3
57984,for_sale," $430,000.00 ", $357.44 ,3,2,457157,Miami,Florida,33196,1203,,
93423,for_sale," $195,000.00 ", $276.60 ,1,2,1720316,Miami,Florida,33183,705,,
58891,for_sale," $410,000.00 ", $329.85 ,3,2,153923,Miami,Florida,33165,1243,8/26/02,22
57984,for_sale," $499,900.00 ", $296.50 ,3,2,1392157,Miami,Florida,33185,1686,,
73388,for_sale," $239,000.00 ", $277.91 ,1,1,1705170,Miami,Florida,33193,860,,
22611,for_sale," $539,000.00 ", $339.85 ,3,2,396607,Miami,Florida,33193,1586,,
54239,for_sale," $520,000.00 ", $248.09 ,4,3,409446,Miami,Florida,33194,2096,,
81066,for_sale," $649,000.00 ", $312.47 ,5,3,193866,Miami,Florida,33175,2077,,
58478,for_sale," $390,000.00 ", $342.11 ,3,3,242177,Miami,Florida,33182,1140,7/2/13,11
32671,for_sale," $1,600,000.00 ", $601.28 ,4,3,253753,Miami,Florida,33183,2661,,
9556,for_sale," $130,000.00 ", $163.93 ,1,2,550222,Miami,Florida,33179,793,11/10/15,9
18794,for_sale," $220,000.00 ", $287.58 ,2,1,1726415,Miami,Florida,33193,765,9/5/18,6
75363,for_sale," $625,000.00 ", $316.94 ,4,3,1442276,Miami,Florida,33193,1972,1/30/06,19
109855,for_sale," $785,000.00 ", $353.44 ,4,3,1611318,Miami,Florida,33193,2221,,
37685,for_sale," $168,000.00 ", $127.76 ,2,2,515214,Miami,Florida,33179,1315,9/29/99,25
18310,for_sale," $799,000.00 ", $304.50 ,5,3,455862,Miami,Florida,33185,2624,,
43387,for_sale," $605,000.00 ", $302.35 ,3,2,400214,Miami,Florida,33184,2001,,
70271,for_sale," $475,000.00 ", $316.67 ,3,3,834665,Miami,Florida,33180,1500,,
91809,for_sale," $220,000.00 ", $165.41 ,2,2,1554715,Miami,Florida,33173,1330,,
18168,for_sale," $550,000.00 ", $317.00 ,4,2,291003,Miami,Florida,33183,1735,,
15545,for_sale," $649,000.00 ", $202.43 ,4,2,247731,Miami,Florida,33175,3206,,
36302,for_sale," $220,000.00 ", $194.35 ,2,2,1714992,Miami,Florida,33193,1132,,
5535,for_sale," $999,999.00 ", $329.92 ,4,4,,Miami,Florida,33196,3031,2/3/22,3
35910,for_sale," $575,000.00 ", $180.93 ,6,4,574797,Miami,Florida,33056,3178,,
59663,for_sale," $310,000.00 ", $251.42 ,3,2,277343,Miami,Florida,33186,1233,9/26/17,7
7156,for_sale," $550,000.00 ", $323.15 ,4,3,376300,Miami,Florida,33196,1702,4/23/20,5
63939,for_sale," $2,300,000.00 ", $443.16 ,3,4,1651271,Miami,Florida,33183,5190,,
38806,for_sale," $249,000.00 ", $177.22 ,2,2,1455885,Miami,Florida,33179,1405,,
52809,for_sale," $550,000.00 ", $344.18 ,3,2,1720406,Miami,Florida,33193,1598,,
55933,for_sale," $215,000.00 ", $304.96 ,1,2,1733616,Miami,Florida,33183,705,,
28507,for_sale," $259,000.00 ", $262.68 ,2,2,146675,Miami,Florida,33176,986,7/18/18,6
3837,for_sale," $749,000.00 ", $370.06 ,4,2,1269470,Miami,Florida,33175,2024,,
102112,for_sale," $350,000.00 ", $227.86 ,2,3,1767808,Miami,Florida,33196,1536,,
79638,for_sale," $376,300.00 ", $162.41 ,4,4,319267,Miami,Florida,33184,2317,,
13955,for_sale," $165,000.00 ", $145.25 ,2,2,517866,Miami,Florida,33179,1136,5/1/00,25
17634,for_sale," $1,575,000.00 ", $428.11 ,6,5,,Miami,Florida,33185,3679,1/6/20,5
35751,for_sale," $238,500.00 ", $247.15 ,2,2,1683443,Miami,Florida,33173,965,11/23/16,8
35944,for_sale," $215,000.00 ", $252.94 ,2,2,637236,Miami,Florida,33175,850,4/30/21,4
99262,for_sale," $665,000.00 ", $431.54 ,3,2,1209486,Miami,Florida,33185,1541,,
107738,for_sale," $275,000.00 ", $292.86 ,2,2,294204,Miami,Florida,33186,939,,
103320,for_sale," $579,900.00 ", $319.33 ,5,6,594575,Miami,Florida,33125,1816,4/19/16,9
10432,for_sale," $470,000.00 ", $247.37 ,3,2,318550,Miami,Florida,33184,1900,,
83573,for_sale," $350,000.00 ", $353.54 ,2,2,839570,Miami,Florida,33180,990,11/12/21,3
103622,for_sale," $650,001.00 ", $301.48 ,4,3,1528761,Miami,Florida,33179,2156,3/12/21,4
16829,for_sale," $890,000.00 ", $304.27 ,5,5,373888,Miami,Florida,33175,2925,7/2/18,6
71120,for_sale," $285,000.00 ", $297.49 ,2,3,339115,Miami,Florida,33184,958,,
8061,for_sale," $350,000.00 ", $299.66 ,3,2,320967,Miami,Florida,33183,1168,,
97139,for_sale," $738,900.00 ", $338.48 ,3,3,380009,Miami,Florida,33185,2183,9/4/19,5
37857,for_sale," $500,000.00 ", $314.66 ,4,3,111561,Miami,Florida,33165,1589,6/26/02,22
46993,for_sale," $295,000.00 ", $222.64 ,3,2,352758,Miami,Florida,33183,1325,,
35944,for_sale," $625,000.00 ", $409.03 ,3,2,158544,Miami,Florida,33173,1528,9/7/11,13
2238,for_sale," $725,000.00 ", $284.65 ,4,3,1830987,Miami,Florida,33196,2547,,
102870,for_sale," $235,000.00 ", $230.39 ,2,2,353964,Miami,Florida,33183,1020,7/25/19,5
71102,for_sale," $350,000.00 ", $262.37 ,2,3,309047,Miami,Florida,33183,1334,,
32381,for_sale," $430,000.00 ", $305.40 ,2,2,376299,Miami,Florida,33185,1408,,
109138,for_sale," $585,000.00 ", $348.01 ,3,2,293400,Miami,Florida,33194,1681,,
28937,for_sale," $1,525,000.00 ", $481.98 ,5,3,1818328,Miami,Florida,33176,3164,8/1/18,6
20471,for_sale," $189,000.00 ", $241.07 ,2,1,1622908,Miami,Florida,33193,784,,
50953,for_sale," $480,000.00 ", $297.40 ,3,2,1459499,Miami,Florida,33193,1614,,
59663,for_sale," $925,000.00 ", $378.17 ,5,3,825192,Miami,Florida,33175,2446,,
71102,for_sale," $600,000.00 ", $335.38 ,3,3,879882,Miami,Florida,33185,1789,,
24363,for_sale," $287,500.00 ", $304.23 ,2,1,,Miami,Florida,33175,945,,
84534,for_sale," $550,000.00 ", $255.58 ,3,3,196046,Miami,Florida,33183,2152,,
83988,for_sale," $527,900.00 ", $309.44 ,3,2,465629,Miami,Florida,33196,1706,,
71278,for_sale," $179,000.00 ", $135.91 ,2,2,509451,Miami,Florida,33179,1317,9/10/02,22
87369,for_sale," $875,000.00 ", $360.68 ,4,3,384097,Miami,Florida,33185,2426,11/30/21,3
101801,for_sale," $250,000.00 ", $275.94 ,2,2,367459,Miami,Florida,33186,906,,
75660,for_sale," $195,000.00 ", $222.35 ,2,2,407156,Miami,Florida,33193,877,,
83988,for_sale," $219,900.00 ", $244.33 ,2,2,382507,Miami,Florida,33193,900,,
39607,for_sale," $749,000.00 ", $253.73 ,5,4,1479942,Miami,Florida,33193,2952,,
83988,for_sale," $399,900.00 ", $284.83 ,4,2,883486,Miami,Florida,33175,1404,,
5535,for_sale," $1,250,000.00 ", $380.87 ,4,3,1334631,Miami,Florida,33184,3282,5/28/21,4
26022,for_sale," $525,000.00 ", $340.25 ,3,2,1764985,Miami,Florida,33184,1543,,
14824,for_sale," $420,000.00 ", $312.04 ,3,2,359285,Miami,Florida,33175,1346,,
16288,for_sale," $375,000.00 ", $344.99 ,3,1,125421,Miami,Florida,33165,1087,,
1202,for_sale," $355,000.00 ", $405.71 ,2,1,266024,Miami,Florida,33175,875,,
15545,for_sale," $410,000.00 ", $324.37 ,3,2,364043,Miami,Florida,33175,1264,,
58891,for_sale," $240,000.00 ", $213.33 ,3,2,1734452,Miami,Florida,33179,1125,6/4/99,26
82102,for_sale," $150,000.00 ", $157.23 ,1,1,411194,Miami,Florida,33179,954,10/19/06,18
53364,for_sale," $182,800.00 ", $145.66 ,2,2,1541966,Miami,Florida,33179,1255,12/29/95,29
76269,for_sale," $310,000.00 ", $250.00 ,3,2,422467,Miami,Florida,33193,1240,,
70580,for_sale," $138,000.00 ", $172.28 ,1,1,309402,Miami,Florida,33179,801,8/27/01,23
70924,for_sale," $870,000.00 ", $295.02 ,6,5,809232,Miami,Florida,33175,2949,12/5/18,6
51228,for_sale," $487,500.00 ", $265.52 ,4,3,1515809,Miami,Florida,33183,1836,,
35337,for_sale," $535,000.00 ", $369.22 ,4,3,362918,Miami,Florida,33175,1449,6/18/12,13
35944,for_sale," $545,000.00 ", $351.16 ,5,3,215533,Miami,Florida,33177,1552,,
22611,for_sale," $265,000.00 ", $275.47 ,2,2,274085,Miami,Florida,33186,962,,
9556,for_sale," $485,000.00 ", $272.93 ,3,3,1203992,Miami,Florida,33179,1777,5/12/21,4
39766,for_sale," $615,000.00 ", $320.31 ,4,3,887319,Miami,Florida,33179,1920,,
22611,for_sale," $610,000.00 ", $337.39 ,3,3,1647512,Miami,Florida,33179,1808,5/18/20,5
31747,for_sale," $450,000.00 ", $474.68 ,2,2,551873,Miami,Florida,33125,948,12/8/14,10
30807,for_sale," $725,000.00 ", $339.42 ,4,3,301244,Miami,Florida,33186,2136,,
81616,for_sale," $320,000.00 ", $243.72 ,3,14,189164,Miami,Florida,33175,1313,,
57984,for_sale," $1,800,000.00 ", $290.79 ,5,3,390142,Miami,Florida,33182,6190,,
3733,for_sale," $399,999.00 ", $462.96 ,2,1,368598,Miami,Florida,33161,864,2/23/18,7
75769,for_sale," $1,300,000.00 ", $670.10 ,3,2,37924,Miami,Florida,33176,1940,7/10/19,5
91782,for_sale," $500,000.00 ", $220.56 ,4,2,291121,Miami,Florida,33183,2267,,
30807,for_sale," $515,000.00 ", $317.90 ,3,2,1626269,Miami,Florida,33173,1620,3/18/94,31
37163,for_sale," $740,000.00 ", $315.83 ,3,3,819831,Miami,Florida,33180,2343,7/6/21,3
33060,for_sale," $549,000.00 ", $362.38 ,3,3,938454,Miami,Florida,33185,1515,,
79785,for_sale," $379,900.00 ", $301.51 ,3,3,231658,Miami,Florida,33182,1260,6/7/16,9
93213,for_sale," $1,599,000.00 ", $492.61 ,5,4,1625276,Miami,Florida,33183,3246,,
57827,for_sale," $799,000.00 ", $308.49 ,5,4,533740,Miami,Florida,33175,2590,,
109089,for_sale," $233,200.00 ", $205.46 ,2,2,347049,Miami,Florida,33183,1135,,
68222,for_sale," $299,500.00 ", $246.71 ,2,3,1747737,Miami,Florida,33186,1214,,
2402,for_sale," $650,000.00 ", $321.46 ,3,3,1467263,Miami,Florida,33183,2022,,
16829,for_sale," $750,000.00 ", $182.53 ,4,4,1562418,Miami,Florida,33193,4109,,
39111,for_sale," $1,099,999.00 ", $306.24 ,3,4,1265427,Miami,Florida,33185,3592,,
71150,for_sale," $229,000.00 ", $251.65 ,2,2,637237,Miami,Florida,33175,910,,
35944,for_sale," $240,000.00 ", $141.18 ,3,2,1558517,Miami,Florida,33193,1700,,
17229,for_sale," $649,000.00 ", $356.40 ,3,2,1391325,Miami,Florida,33185,1821,5/14/18,7
64102,for_sale," $414,301.00 ", $228.64 ,3,3,1793408,Miami,Florida,33194,1812,,
41402,for_sale," $789,000.00 ", $316.11 ,4,4,413941,Miami,Florida,33185,2496,,
53353,for_sale," $2,395,000.00 ", $545.06 ,6,4,238296,Miami,Florida,33175,4394,,
16829,for_sale," $230,000.00 ", $277.78 ,2,1,1699950,Miami,Florida,33193,828,,
17823,for_sale," $220,000.00 ", $275.00 ,2,2,1659539,Miami,Florida,33193,800,,
32655,for_sale," $490,000.00 ", $332.88 ,3,2,402091,Miami,Florida,33196,1472,,
35944,for_sale," $360,000.00 ", $339.30 ,3,1,1384749,Miami,Florida,33175,1061,,
87282,for_sale," $2,200,000.00 ", $542.94 ,4,4,621476,Miami,Florida,33180,4052,7/7/00,24
28438,for_sale," $310,000.00 ", $344.44 ,2,2,1538258,Miami,Florida,33183,900,,
53353,for_sale," $460,000.00 ", $294.68 ,3,2,1692058,Miami,Florida,33193,1561,,
102796,for_sale," $695,000.00 ", $287.55 ,4,4,1819487,Miami,Florida,33196,2417,,
52572,for_sale," $525,000.00 ", $390.04 ,3,2,1818872,Miami,Florida,33196,1346,,
52654,for_sale," $489,000.00 ", $330.85 ,3,3,678253,Miami,Florida,33179,1478,7/10/20,4
22611,for_sale," $650,000.00 ", $278.49 ,4,3,463523,Miami,Florida,33193,2334,,
82619,for_sale," $239,000.00 ", $279.21 ,2,2,301789,Miami,Florida,33175,856,,
84534,for_sale," $1,100,000.00 ", $522.07 ,4,3,337162,Miami,Florida,33176,2107,10/24/18,6
87909,for_sale," $680,000.00 ", $226.89 ,4,3,409435,Miami,Florida,33185,2997,,
60387,for_sale," $230,000.00 ", $306.67 ,2,2,412002,Miami,Florida,33193,750,,
35745,for_sale," $120,000.00 ", $136.99 ,1,2,1239718,Miami,Florida,33179,876,6/5/17,8
47266,for_sale," $495,500.00 ", $331.22 ,3,2,148694,Miami,Florida,33157,1496,1/11/22,3
39356,for_sale," $485,000.00 ", $290.94 ,3,2,454364,Miami,Florida,33193,1667,,
33020,for_sale," $675,000.00 ", $231.88 ,4,3,235883,Miami,Florida,33186,2911,,
75859,for_sale," $900,000.00 ", $336.32 ,3,3,1804110,Miami,Florida,33182,2676,1/11/21,4
82468,for_sale," $375,000.00 ", $354.44 ,3,1,54599,Miami,Florida,33157,1058,,
27410,for_sale," $400,000.00 ", $326.53 ,3,2,234314,Miami,Florida,33186,1225,5/22/19,6
13584,for_sale," $269,000.00 ", $235.35 ,2,2,1699949,Miami,Florida,33193,1143,,
13581,for_sale," $649,000.00 ", $388.16 ,4,2,1611567,Miami,Florida,33183,1672,11/19/19,5
103320,for_sale," $595,000.00 ", $446.36 ,4,3,327613,Miami,Florida,33177,1333,,
17945,for_sale," $239,900.00 ", $205.04 ,2,2,,Miami,Florida,33184,1170,,
34252,for_sale," $315,000.00 ", $270.39 ,3,3,1504378,Miami,Florida,33183,1165,,
30180,for_sale," $350,000.00 ", $355.69 ,3,2,538705,Miami,Florida,33169,984,,
64148,for_sale," $629,000.00 ", $321.41 ,4,2,352442,Miami,Florida,33175,1957,8/24/20,4
70503,for_sale," $698,400.00 ", $241.91 ,5,3,1045651,Miami,Florida,33185,2887,,
53335,for_sale," $123,000.00 ", $158.30 ,1,1,420874,Miami,Florida,33179,777,4/23/92,33
32208,for_sale," $675,000.00 ", $302.55 ,4,3,1002448,Miami,Florida,33184,2231,,
60318,for_sale," $765,000.00 ", $346.47 ,3,3,469273,Miami,Florida,33193,2208,1/7/22,3
990,for_sale," $650,000.00 ", $336.79 ,5,3,857820,Miami,Florida,33175,1930,,
103279,for_sale," $320,500.00 ", $240.25 ,2,2,1754653,Miami,Florida,33186,1334,,
14065,for_sale," $685,000.00 ", $324.18 ,4,3,189126,Miami,Florida,33175,2113,,
58713,for_sale," $334,900.00 ", $216.06 ,3,2,172231,Miami,Florida,33173,1550,12/28/20,4
93028,for_sale," $650,000.00 ", $345.38 ,4,3,310649,Miami,Florida,33184,1882,3/19/19,6
23289,for_sale," $250,000.00 ", $303.40 ,2,3,,Miami,Florida,33193,824,4/4/12,13
52572,for_sale," $315,000.00 ", $273.44 ,3,2,294122,Miami,Florida,33186,1152,,
35182,for_sale," $959,000.00 ", $399.42 ,4,4,546408,Miami,Florida,33175,2401,,
59739,for_sale," $475,000.00 ", $324.68 ,3,2,1699869,Miami,Florida,33193,1463,,
70271,for_sale," $260,000.00 ", $185.71 ,2,2,1541090,Miami,Florida,33173,1400,11/21/19,5
71102,for_sale," $799,000.00 ", $298.02 ,4,3,426061,Miami,Florida,33196,2681,,
64166,for_sale," $1,750,000.00 ", $319.69 ,5,4,,Miami,Florida,33165,5474,,
66933,for_sale," $580,000.00 ", $280.74 ,4,2,380774,Miami,Florida,33193,2066,,
5947,for_sale," $705,000.00 ", $356.06 ,4,3,1647975,Miami,Florida,33193,1980,4/8/94,31
86162,for_sale," $599,500.00 ", $319.90 ,4,2,291065,Miami,Florida,33184,1874,,
87510,for_sale," $575,000.00 ", $358.93 ,3,2,1078880,Miami,Florida,33165,1602,4/27/20,5
53843,for_sale," $275,000.00 ", $207.55 ,3,3,383649,Miami,Florida,33193,1325,,
35751,for_sale," $238,500.00 ", $203.85 ,2,2,1429220,Miami,Florida,33183,1170,,
16288,for_sale," $495,000.00 ", $328.03 ,3,2,1818541,Miami,Florida,33196,1509,,
8061,for_sale," $199,000.00 ", $174.56 ,2,2,309413,Miami,Florida,33179,1140,10/8/05,19
93119,for_sale," $775,000.00 ", $240.83 ,4,4,1553290,Miami,Florida,33182,3218,6/10/09,16
18310,for_sale," $1,349,000.00 ", $308.20 ,4,3,347047,Miami,Florida,33175,4377,,
52572,for_sale," $879,990.00 ", $255.74 ,5,6,1527404,Miami,Florida,33193,3441,,
70580,for_sale," $215,000.00 ", $188.60 ,2,2,274658,Miami,Florida,33179,1140,12/18/19,5
39457,for_sale," $525,000.00 ", $293.30 ,3,3,189071,Miami,Florida,33184,1790,,
27410,for_sale," $525,000.00 ", $352.59 ,4,3,465234,Miami,Florida,33196,1489,,
101480,for_sale," $749,900.00 ", $239.05 ,5,4,406665,Miami,Florida,33185,3137,10/1/18,6
109089,for_sale," $260,000.00 ", $273.68 ,2,2,278752,Miami,Florida,33183,950,,
54239,for_sale," $610,000.00 ", $344.63 ,4,2,413681,Miami,Florida,33185,1770,12/19/19,5
48086,for_sale," $500,000.00 ", $246.06 ,5,3,145671,Miami,Florida,33165,2032,11/17/06,18
16829,for_sale," $325,000.00 ", $298.44 ,2,2,256593,Miami,Florida,33183,1089,,
109089,for_sale," $389,500.00 ", $282.66 ,3,2,136250,Miami,Florida,33173,1378,8/22/05,19
15545,for_sale," $229,900.00 ", $170.80 ,3,2,1701321,Miami,Florida,33193,1346,,
6428,for_sale," $550,000.00 ", $309.51 ,3,3,1048851,Miami,Florida,33179,1777,12/2/21,3
44739,for_sale," $240,000.00 ", $345.82 ,1,1,320417,Miami,Florida,33186,694,,
19809,for_sale," $210,000.00 ", $243.62 ,1,1,335554,Miami,Florida,33186,862,,
104486,for_sale," $1,890,000.00 ", $614.04 ,5,4,1160418,Miami,Florida,33175,3078,,
35658,for_sale," $685,000.00 ", $324.34 ,4,2,608541,Miami,Florida,33169,2112,,
43457,for_sale," $399,999.00 ", $313.48 ,3,2,872498,Miami,Florida,33169,1276,,
53335,for_sale," $550,000.00 ", $297.14 ,4,2,459881,Miami,Florida,33193,1851,,
18794,for_sale," $675,000.00 ", $288.34 ,4,3,1748137,Miami,Florida,33182,2341,6/9/16,9
70580,for_sale," $135,000.00 ", $168.54 ,1,1,309412,Miami,Florida,33179,801,8/27/14,10
39766,for_sale," $158,888.00 ", $153.37 ,1,2,473718,Miami,Florida,33179,1036,,
83988,for_sale," $820,000.00 ", $238.58 ,4,4,314282,Miami,Florida,33182,3437,8/30/02,22
51113,for_sale," $715,000.00 ", $524.19 ,4,4,233338,Miami,Florida,33175,1364,,
58713,for_sale," $209,000.00 ", $218.62 ,2,2,650716,Miami,Florida,33179,956,9/13/05,19
98922,for_sale," $230,000.00 ", $161.06 ,2,2,1339956,Miami,Florida,33179,1428,,
52336,for_sale," $359,500.00 ", $255.69 ,2,3,412877,Miami,Florida,33185,1406,,
8061,for_sale," $220,000.00 ", $270.94 ,2,2,1551888,Miami,Florida,33183,812,,
22611,for_sale," $169,900.00 ", $226.53 ,2,2,412524,Miami,Florida,33193,750,,
20471,for_sale," $525,000.00 ", $267.45 ,3,2,517967,Miami,Florida,33157,1963,,
52654,for_sale," $95,000.00 ", $143.94 ,1,1,783584,Miami,Florida,33179,660,6/15/15,10
9556,for_sale," $200,000.00 ", $179.21 ,2,2,420325,Miami,Florida,33179,1116,12/11/13,11
65507,for_sale," $659,000.00 ", $308.67 ,4,3,1604354,Miami,Florida,33193,2135,,
83573,for_sale," $890,000.00 ", $426.65 ,4,4,637894,Miami,Florida,33179,2086,6/2/21,4
74444,for_sale," $1,350,000.00 ", $737.70 ,3,2,165413,Miami,Florida,33176,1830,,
4474,for_sale," $125,000.00 ", $147.06 ,1,1,800763,Miami,Florida,33179,850,12/29/92,32
39766,for_sale," $1,700,000.00 ", $532.75 ,5,4,777188,Miami,Florida,33165,3191,8/13/18,6
64143,for_sale," $599,000.00 ", $267.29 ,4,3,384365,Miami,Florida,33193,2241,,
41405,for_sale," $200,000.00 ", $277.39 ,1,1,1673420,Miami,Florida,33193,721,,
9556,for_sale," $419,000.00 ", $214.87 ,2,3,526432,Miami,Florida,33181,1950,2/6/95,30
57595,ready_to_build," $408,990.00 ", $289.24 ,3,,825086,Miami,Florida,33167,1414,,
9117,for_sale," $849,000.00 ", $408.57 ,4,2,579192,Miami,Florida,33175,2078,,
57595,for_sale," $471,040.00 ", $354.17 ,3,3,1806093,Miami,Florida,33179,1330,,
35081,for_sale," $550,000.00 ", $268.29 ,3,2,1652334,Miami,Florida,33155,2050,6/14/13,12
